origin_msoacode,avg_time_from_origin_bus_UNWEIGHTED,"Bus, minibus or coach",cumulative_time_bus,avg_time_bus
E02003939,558.5410794,39,866.7624534,22.22467829
E02003940,555.5045111,19,635.292894,33.43646811
E02003941,541.8553318,26,1445.691361,55.60351389
E02003942,546.4349417,44,1096.277579,24.91539952
E02003943,631.5620587,106,3142.192907,29.64332931
E02003944,609.5642214,114,3762.200798,33.00176139
E02003945,617.1107059,89,2601.050195,29.22528309
E02003946,631.1248481,93,5249.289593,56.44397412
E02003947,653.3443075,97,3265.41269,33.66404835
E02003948,631.0028708,67,1926.542249,28.75436193
E02003949,635.1734679,67,3665.685223,54.71171975
E02003950,649.6558726,43,1812.55349,42.15240675
E02003951,637.627987,97,2617.762804,26.98724541
E02003952,580.2949203,91,2341.517843,25.73096531
E02003953,567.9566659,153,4986.28375,32.59008987
E02003954,589.1374288,73,2719.716939,37.25639643
E02003955,590.6388123,91,3176.516882,34.90677893
E02003956,559.4359611,56,2300.317186,41.07709261
E02003957,559.422923,47,2489.092501,52.95941491
E02003958,569.8012934,91,2897.066138,31.83589163
E02003959,548.2719304,69,1133.179686,16.422894
E02003960,558.0740306,44,2076.599749,47.19544884
E02003961,551.2667423,40,745.2318507,18.63079627
E02003962,556.4408462,32,1279.236458,39.97613931
E02003963,553.2801147,48,1339.169209,27.89935853
E02003964,560.7784154,58,3719.437392,64.1282309
E02003965,426.856335,119,4187.185834,35.18643558
E02003966,421.429733,52,1903.310992,36.60213445
E02003967,438.9578101,101,3675.963885,36.39568203
E02003968,432.3558263,165,5533.466754,33.53616215
E02003969,430.6076041,202,6614.046574,32.74280482
E02003970,421.2620085,79,2980.768687,37.73124921
E02003971,420.55614,64,3269.792532,51.09050831
E02003972,438.5939874,220,7498.898262,34.08590119
E02003973,440.1060992,293,11633.41743,39.70449636
E02003974,439.7950804,216,6647.810726,30.77690151
E02003975,436.6953785,129,3588.065258,27.81445936
E02003976,402.1547389,38,3948.010201,103.8950053
E02003977,418.3011959,141,5297.988922,37.57438952
E02003978,401.9383803,184,3112.841693,16.9176179
E02003979,406.4466301,135,3111.957619,23.05153792
E02003980,412.9617811,192,3296.567122,17.16962043
E02003981,408.1660404,117,3197.844478,27.33200408
E02003982,415.0431852,139,3295.353963,23.70758246
E02003983,415.0434291,133,3209.497743,24.13156198
E02003984,411.5566632,126,3523.832512,27.9669247
E02003985,416.2172411,198,3949.381568,19.94637155
E02003986,417.7895227,189,3510.591996,18.57456083
E02003987,427.2159043,94,1866.55515,19.85696968
E02003988,430.5339116,102,4025.32365,39.46395735
E02003989,418.4909958,290,4006.105372,13.81415646
E02003990,419.1704873,181,3528.584494,19.49494195
E02003991,421.7714753,278,2816.336307,10.13070614
E02003992,415.3250126,241,6301.71577,26.14819822
E02003993,429.051711,88,3593.034743,40.82994026
E02003994,418.3445244,263,2596.938737,9.874291777
E02003995,418.540904,451,4437.02776,9.838199024
E02003996,415.1495184,431,5103.539097,11.841158
E02003997,411.4113793,556,7252.6353,13.04430809
E02003998,417.3480159,337,4558.937556,13.52800462
E02003999,411.4901655,262,5222.949494,19.93492173
E02004000,438.1599865,174,6362.539321,36.56631794
E02004001,443.7555767,132,3900.022566,29.5456255
E02004002,445.0330793,200,5848.815869,29.24407934
E02004003,439.6557841,315,9635.485277,30.58884215
E02004004,446.018015,335,8080.736654,24.12160195
E02004005,447.0156991,205,5243.16553,25.57641722
E02004006,467.5884524,49,2187.344673,44.6396872
E02004007,458.7566616,82,8134.862604,99.20564151
E02004008,419.8816336,26,1722.359374,66.24459131
E02004009,405.879106,29,2101.585082,72.4684511
E02004010,393.3585062,164,5423.123155,33.06782412
E02004011,393.0601367,107,4115.185834,38.45968069
E02004012,397.8014111,33,1697.047454,51.42568042
E02004013,395.9964495,92,3315.066574,36.03333233
E02004014,385.9526077,87,5208.482222,59.86761175
E02004015,377.0934456,32,1534.528634,47.95401981
E02004016,383.4075488,89,1974.646472,22.18703901
E02004017,369.3885719,108,1866.810539,17.28528276
E02004018,368.1009071,113,1240.179402,10.97503896
E02004019,368.2141664,75,1331.606756,17.75475675
E02004020,368.6243435,85,1139.21442,13.40252258
E02004021,379.4063907,27,1166.494316,43.20349319
E02004022,417.4152556,25,1295.949228,51.83796912
E02004023,363.2214478,31,1910.337758,61.62379865
E02004024,367.7430143,25,814.504269,32.58017076
E02004025,370.059822,35,1235.939816,35.31256617
E02004026,393.1833079,133,3885.593136,29.21498598
E02004027,392.5396813,41,1776.403186,43.32690696
E02004028,393.1834613,73,2270.719745,31.10574993
E02004029,293.7692823,136,3683.791691,27.08670361
E02004030,297.9650977,37,1139.62856,30.80077189
E02004031,293.7452731,160,3220.6044,20.1287775
E02004032,293.9401137,112,4159.754998,37.14066962
E02004033,296.4318354,181,3948.867275,21.81694627
E02004034,297.582345,121,2757.308534,22.78767383
E02004035,297.7696255,77,2280.079991,29.61142845
E02004036,297.5228919,214,6292.067707,29.40218555
E02004037,299.8269197,113,3218.624472,28.48340241
E02004038,294.0968277,159,3782.392737,23.78863356
E02004039,296.475016,151,3791.76592,25.11103258
E02004040,293.3409625,211,5057.874017,23.97096691
E02004041,292.4882372,159,4532.152859,28.50410603
E02004043,296.0094811,153,4049.834964,26.46950957
E02004044,291.0613687,85,2524.789373,29.70340439
E02004045,284.3388391,151,6184.392382,40.95624094
E02004046,285.0569078,113,2678.345232,23.70217019
E02004047,286.3798687,142,4762.696711,33.54011768
E02004048,289.5541123,195,4733.399765,24.27384495
E02004049,289.6699658,178,4698.214004,26.3944607
E02004050,289.5143122,161,5912.264516,36.72213985
E02004051,290.1932033,220,7037.454373,31.98842897
E02004052,292.7777449,140,4776.968713,34.12120509
E02004053,293.5846354,131,3725.212647,28.43673776
E02004054,292.5356125,114,3333.431549,29.24062762
E02004055,288.010879,302,8750.206159,28.97419258
E02004056,287.079833,299,6196.320912,20.72348131
E02004057,289.9484201,359,6786.391373,18.90359714
E02004058,289.9834911,318,4566.214262,14.35916435
E02004059,289.7178727,242,5265.953423,21.76013811
E02004060,289.2627706,297,6596.637566,22.2109009
E02004061,294.941782,259,6164.016307,23.79929076
E02004062,294.9370495,283,4264.736806,15.06974136
E02004063,295.4664479,153,4934.297524,32.25031062
E02004064,290.138421,301,5113.065036,16.98692703
E02004065,295.1537439,121,3411.075222,28.19070431
E02004066,293.1015483,410,7352.437773,17.93277506
E02004067,294.538197,284,5430.324049,19.12085933
E02004068,291.8830722,85,3848.144058,45.27228304
E02004069,293.2687939,67,1819.67294,27.15929761
E02004070,293.6747339,58,1555.498421,26.81893829
E02004071,297.598627,87,1334.955158,15.34431216
E02004072,297.2496819,93,3213.341461,34.55205872
E02004073,297.4878993,119,2883.728854,24.23301558
E02004074,302.331006,96,2894.544065,30.15150068
E02004075,287.8774236,38,1102.387229,29.01019024
E02004076,287.5871522,42,2417.515176,57.55988515
E02004077,290.1187273,59,2372.326487,40.20892352
E02004078,298.0700237,288,5687.305546,19.7475887
E02004080,291.3703275,384,9388.361596,24.44885832
E02004081,294.4154836,128,2878.682812,22.48970947
E02004082,297.9467608,136,3750.436381,27.5767381
E02004083,291.3468926,307,6898.227466,22.46979631
E02004084,290.5118814,233,3992.245873,17.13410246
E02004085,293.1108373,325,8799.12355,27.07422631
E02004086,292.6121634,232,6063.34463,26.13510616
E02004087,292.7212219,304,7860.307932,25.85627609
E02004088,294.9190932,210,7171.137823,34.14827535
E02004089,292.9674539,344,10696.80466,31.0953624
E02004090,291.7042901,158,4669.082219,29.55115328
E02004091,295.7233676,260,8447.465742,32.49025285
E02004092,295.8398279,236,5556.175659,23.5431172
E02004093,307.7394498,86,2580.254066,30.00295426
E02004094,307.0686764,150,3352.032272,22.34688181
E02004095,302.7057706,104,2978.391836,28.63838304
E02004096,305.226269,48,1713.764995,35.70343739
E02004097,299.1811866,107,2591.927435,24.22362089
E02004098,299.2649355,144,2879.120575,19.99389288
E02004100,297.3220451,85,1681.115733,19.77783215
E02004102,294.5740573,101,2345.717757,23.22492829
E02004103,296.8638856,72,1133.812685,15.7473984
E02004104,295.1633305,73,1147.21496,15.71527342
E02004105,284.1158764,276,9461.658232,34.28137041
E02004106,285.3223267,190,7180.886526,37.79413961
E02004108,289.3589105,174,4973.766232,28.5848634
E02004109,292.3855215,168,5556.73393,33.0757972
E02004110,293.0467652,216,6409.842241,29.67519556
E02004111,289.9887162,157,4071.656322,25.9341167
E02004112,299.1110419,97,2442.79958,25.18350082
E02004113,294.5976458,398,8746.326532,21.9756948
E02004114,294.8243713,130,3009.555882,23.15042986
E02004115,294.8869142,252,5718.388676,22.69201856
E02004116,294.8836068,237,4534.355734,19.13230267
E02004117,301.6773557,106,2866.623202,27.04361511
E02004118,291.575555,79,1936.422514,24.5116774
E02004119,286.9880507,128,3101.192278,24.22806467
E02004120,297.4564127,193,6010.807835,31.14408205
E02004121,299.0138864,84,2966.329945,35.31345173
E02004122,288.6038636,59,1628.786347,27.60654825
E02004123,299.8062202,51,2150.900499,42.17451959
E02004124,292.9210584,85,1717.380966,20.20448196
E02004125,291.2463241,187,3685.086359,19.70634417
E02004126,288.674389,91,1680.198869,18.46372384
E02004128,286.9573768,121,2067.828264,17.08948978
E02004129,446.3536448,33,1907.341441,57.79822548
E02004130,447.6322797,38,1156.857196,30.44361042
E02004131,449.1528832,32,1027.348104,32.10462826
E02004132,445.1976203,35,1560.165961,44.57617031
E02004133,442.3336169,50,2061.236563,41.22473126
E02004134,439.5689108,119,2921.207115,24.54795895
E02004135,459.9053199,41,1761.712306,42.96859282
E02004136,455.2468366,54,1730.980217,32.0551892
E02004137,472.2330714,38,2285.871509,60.15451339
E02004138,467.8927416,90,2303.596846,25.59552051
E02004139,460.8889392,105,3490.164272,33.23965973
E02004140,460.9878505,39,1571.62145,40.2979859
E02004141,451.0763409,83,2800.453541,33.74040411
E02004142,455.8174417,61,2001.83121,32.81690508
E02004143,456.0381888,117,2722.589188,23.26999306
E02004144,453.6170682,115,2903.835557,25.25074398
E02004145,464.116842,54,1458.221749,27.00410645
E02004146,453.7834398,144,3034.798607,21.07499033
E02004147,455.2292361,137,3297.419845,24.06875799
E02004148,459.5855109,91,3985.779402,43.79977365
E02004149,447.0270128,250,3824.70637,15.29882548
E02004150,444.5110597,413,4646.168235,11.24980202
E02004151,439.5141843,353,7418.214701,21.01477253
E02004152,442.3950715,204,3472.289799,17.02102842
E02004153,454.9610477,407,9438.077607,23.18937987
E02004154,441.9057519,291,5650.433301,19.41729657
E02004155,441.8883121,381,6564.803748,17.23045603
E02004156,442.8456871,390,6424.19724,16.47230062
E02004157,441.2754096,185,5119.138575,27.67101933
E02004158,450.3955155,427,8184.414413,19.16724687
E02004159,434.8047216,414,7163.762246,17.30377354
E02004160,448.7805553,302,4119.791126,13.64169247
E02004161,442.3125781,429,5904.055437,13.76236699
E02004162,447.5624656,296,4394.16042,14.84513656
E02004163,446.1836586,274,5838.832085,21.30960615
E02004164,461.1773355,31,1837.101437,59.26133668
E02004165,438.5903584,59,2085.204356,35.34244672
E02004166,433.2528762,39,2716.94741,69.66531821
E02004167,435.384849,85,3051.606567,35.90125373
E02004168,434.5303319,92,3742.284686,40.67700746
E02004169,424.6732476,90,2595.560881,28.83956534
E02004170,421.8914079,186,7225.349004,38.84596238
E02004171,419.8572636,103,3659.411736,35.52826928
E02004172,483.1599533,70,3491.417198,49.87738854
E02004173,465.6100697,104,4306.980932,41.41327819
E02004174,461.5005082,209,6005.986176,28.73677596
E02004175,538.0738802,97,3558.318639,36.68369731
E02004176,554.5867238,44,2886.537379,65.60312225
E02004177,539.0567378,85,2840.060017,33.41247079
E02004178,537.4725231,50,2285.554153,45.71108306
E02004179,515.6961194,173,4630.256566,26.76448882
E02004180,510.6486171,33,575.2828053,17.43281228
E02004181,508.2995656,70,3827.51266,54.67875228
E02004182,501.3316873,126,2213.532529,17.56771848
E02004183,502.4024167,112,1724.526669,15.39755955
E02004184,504.1575676,204,2724.278856,13.35430812
E02004185,520.1817098,156,4274.013775,27.3975242
E02004186,506.8094849,180,4445.257405,24.69587447
E02004187,482.0949868,61,3191.888835,52.32604648
E02004188,496.5026064,42,3327.337315,79.22231702
E02004189,502.2884146,188,5235.430265,27.84803333
E02004190,472.6787101,52,1909.616057,36.72338571
E02004191,486.0748294,71,1460.022883,20.56370258
E02004192,493.0021045,43,1760.909455,40.95138268
E02004193,489.9009643,131,4057.132351,30.97047596
E02004194,480.6215587,46,1945.204032,42.28704417
E02004195,517.8078901,80,3540.073217,44.25091521
E02004196,504.0812509,37,2017.215493,54.51933765
E02004197,505.3181517,65,2223.834973,34.21284574
E02004198,518.4368413,46,2027.547567,44.07712101
E02004199,514.26025,34,1638.961394,48.20474688
E02004200,537.5176866,34,3018.039644,88.76587188
E02004201,467.6094412,68,3129.632428,46.02400629
E02004202,449.7629282,224,5459.966542,24.37485063
E02004203,480.0003588,31,2369.920447,76.44904668
E02004204,463.3328397,104,3572.855713,34.35438186
E02004205,476.0670592,83,2534.30432,30.53378698
E02004206,480.1640678,79,3269.286624,41.38337499
E02004207,460.0847341,40,813.500748,20.3375187
E02004208,484.5387382,48,1577.190601,32.85813751
E02004209,466.3199169,157,3329.427344,21.20654359
E02004210,477.6999079,95,4633.336346,48.77196153
E02004211,470.0594218,51,1737.114129,34.06106135
E02004212,468.8652482,54,1067.530055,19.76907509
E02004213,472.4386301,58,1029.284914,17.74629163
E02004214,468.3565035,84,2845.205003,33.87148814
E02004215,466.6579219,66,1337.336717,20.26267754
E02004216,472.1307295,69,1364.2586,19.77186377
E02004217,467.4027206,74,1828.065095,24.70358236
E02004218,479.6277401,112,3671.842635,32.78430924
E02004219,474.1763401,24,493.9961002,20.58317084
E02004220,524.4512588,146,3088.389676,21.15335394
E02004221,525.5335152,90,2018.800383,22.43111536
E02004222,520.1553098,136,3023.358917,22.23058027
E02004223,521.308686,222,5203.977672,23.44134086
E02004224,523.9123437,31,908.9926925,29.32234492
E02004225,519.2546823,79,2648.942201,33.53091394
E02004226,487.7142256,40,2368.677006,59.21692515
E02004227,516.9038438,37,1738.232643,46.97926061
E02004228,532.5512527,26,1990.13293,76.54357423
E02004229,499.5256815,86,5375.591106,62.50687333
E02004230,482.9998254,70,2973.774662,42.48249518
E02004231,468.4428918,53,3093.488037,58.36769881
E02004232,524.0146652,14,1195.786252,85.41330371
E02004233,518.2210344,131,5218.223033,39.83376361
E02004234,525.4133698,86,3787.487925,44.04055727
E02004235,536.318014,85,5775.179816,67.94329195
E02004236,436.3598622,73,2867.58801,39.28202753
E02004237,434.5778464,113,3314.928893,29.33565392
E02004238,443.5142791,36,2000.957045,55.58214014
E02004239,442.5158337,43,1747.951033,40.65002402
E02004240,434.4129209,188,5850.314738,31.11869541
E02004241,432.3698426,189,5227.300422,27.65767419
E02004242,442.1660629,63,2524.794218,40.0760987
E02004243,396.3677602,33,2134.78443,64.69043727
E02004244,421.5866933,53,2460.841753,46.43097647
E02004245,423.3477391,58,2750.385083,47.42043247
E02004246,414.6870326,32,1932.644224,60.39513199
E02004247,422.6028729,16,874.438964,54.65243525
E02004248,420.4381331,27,1098.084078,40.66978067
E02004249,433.6664111,34,1723.409424,50.68851246
E02004250,420.0415763,54,1905.945472,35.29528652
E02004251,428.4570954,52,2310.168596,44.42631914
E02004252,434.2566616,78,3037.268064,38.93933415
E02004253,422.8039933,49,2025.971838,41.34636404
E02004254,435.8549431,116,6318.870336,54.47302013
E02004255,383.6157312,21,992.85439,47.27878048
E02004256,383.5029391,32,2030.300698,63.44689682
E02004257,395.7499612,30,2411.701904,80.39006346
E02004258,402.9696966,38,2672.102242,70.31848005
E02004259,396.9028073,21,1157.115135,55.10072072
E02004260,413.5761465,49,1289.307578,26.31239956
E02004261,412.5608659,108,3413.331902,31.60492501
E02004262,415.7351841,36,2772.703709,77.01954747
E02004263,431.5169829,37,1510.573622,40.82631411
E02004264,432.9936549,145,4085.846085,28.17824886
E02004265,446.356922,34,821.1162154,24.15047692
E02004266,464.7509461,32,1994.848719,62.33902247
E02004267,474.033804,37,3241.295535,87.60258204
E02004268,477.7552357,77,4429.320638,57.52364465
E02004269,404.2029345,39,2436.98093,62.48669051
E02004270,415.9861809,21,1530.815933,72.89599681
E02004271,444.162857,36,2593.958837,72.05441214
E02004272,437.1739718,80,3056.158438,38.20198048
E02004273,466.6579785,49,2071.239682,42.27019759
E02004274,462.000176,43,3156.277419,73.40180044
E02004275,463.4624992,45,1953.469822,43.4104405
E02004276,457.7591941,49,1671.957109,34.12157365
E02004277,446.1600357,70,3795.494084,54.22134405
E02004278,449.6602424,50,1315.282771,26.30565542
E02004279,452.8504206,95,2022.754633,21.29215403
E02004280,474.25662,138,3710.793666,26.88980917
E02004281,463.4581859,348,12278.83613,35.28401186
