,MSOA,yj_Bus_stops,yj_Train_stations,yj_metro_stations,yj_HH_owning_cars_perc,yj_work_from_home_perc,yj_underground_metro_perc,yj_train_perc,yj_bus_perc,yj_bicycle_perc,yj_on_foot_perc,yj_avg_time_from_origin_car_UNWEIGHTED,yj_avg_time_car,yj_avg_time_from_origin_bus_UNWEIGHTED,yj_avg_time_bus,yj_avg_time_from_origin_rail_UNWEIGHTED,yj_avg_time_rail,yj_car_perc
6702,E02006845,1.0246062089300985,1.7057637046951224,-0.2832984747187976,0.8568645332774153,0.08032051422968402,-0.918947499761572,0.3506353532783969,-0.5779285132026479,0.01149996784012393,-0.8005467798445163,,0.7349602270360568,,-0.020525525963653264,,1.2183321771736684,1.158125911574649
6703,E02006846,0.6298674335398861,-0.5795372077311381,-0.2832984747187976,0.9194363939559991,-0.5312382574909493,-0.7987645061846782,0.17289346028905714,-0.5522910608333116,0.7461877510993387,-1.0527459049421224,,0.8822178722117247,,-0.09431419131421369,,-0.11223704644228431,1.3143851143042138
6704,E02006847,-0.963892213891732,-0.5795372077311381,-0.2832984747187976,1.6775877275015474,-0.12097481011483023,-0.8658957253205013,-0.6108196859373263,-0.1561331115637777,0.2853864984770683,-2.7070182485487915,,1.2980127724634576,,-0.07864529876378415,,1.5454930474075663,1.7075733282655423
6705,E02006848,-1.4104830106146664,-0.5795372077311381,-0.2832984747187976,1.2147959470675729,-0.4344964971702119,-0.8196191342336815,-0.371258541589124,0.011311170138479602,0.4268821697051245,-1.502515649399213,,1.3690633045104295,,0.5122261137753192,,0.8964696327059044,1.4422681957360302
6706,E02006849,-0.04202883957606324,-0.5795372077311381,-0.2832984747187976,1.666879273733155,0.002930723533426958,-0.705411443402402,-0.31140549962441944,-0.19319082806697374,0.34294081173895874,-1.4833359836373896,,1.1038646549045887,,-0.15987825076107332,,1.1131851065200868,1.4146147922024987
6707,E02006850,-0.3945963335364767,1.7057637046951224,-0.2832984747187976,-2.068184785808311,-1.2644865948104798,0.5358545126406575,0.054790163354991483,1.157871064886123,0.9224879132767599,2.5112716424862027,,1.6231267326368966,,0.2769398899057099,,0.5907036476931521,-1.8433769241684093
6708,E02006851,2.1211930219194035,-0.5795372077311381,-0.2832984747187976,-2.1035966050609725,-1.4153068243608287,0.09750197075268618,0.5947191016592753,1.3179296545686012,0.570648747678185,2.4793420197052263,,1.2826186109069908,,-0.9249628162769327,,0.3033940804612532,-1.871752225810718
6709,E02006852,0.7542638926851436,-0.5795372077311381,-0.2832984747187976,0.0240213646316478,0.16292870126427528,-0.2695451356936353,-0.054229767169009964,1.3345955185630993,1.0848586195100007,0.5515785200763957,,0.07160564805218218,,-0.1593234975777889,,0.5600013987951457,-0.6160677090961306
6710,E02006853,-2.2646526608160613,-0.5795372077311381,-0.2832984747187976,-2.0209922395445266,-1.0685122248978578,1.9891141553332885,0.548920862258878,0.23870133473264438,0.14704570590733457,1.7792412843025849,,-0.057377048087631784,,-0.5790687158065587,,-0.9229435184027901,-2.0937641221929577
6711,E02006854,-0.5921492536640351,-0.5795372077311381,3.529934916091294,-1.970851597069392,-0.4379317943924923,1.9887128460204042,0.3986016755648624,-0.28572689286085395,-0.26463086110919665,1.9983124569334243,,1.1974519776825157,,-0.6413708587542688,,-0.9754462733385135,-2.102592620926275
